"GENC","Country/Area Name","Year","GROUP","Population","% of Population","Male Population","% of Males","Female Population","% of Females","Sex ratio of the population"
"VN","Vietnam","2005","47","965931","1.137453305295658","459801","1.0948822462420058","506130","1.179102482463492","0.9084642285578803"
"VN","Vietnam","2005","48","852832","1.0042710889928024","403409","0.9606011123817506","449423","1.0469953865137216","0.8976153868404598"
"VN","Vietnam","2005","49","803142","0.9457575360163049","374036","0.890657862543524","429106","0.9996640188093555","0.8716634118376345"
"VN","Vietnam","2005","50","818591","0.9639498459364881","388029","0.9239781190711619","430562","1.003055979796586","0.9012151560054069"
"VN","Vietnam","2005","51","678063","0.7984680070819652","315985","0.752426303071938","362078","0.8435126719329346","0.8726987002800501"
"VN","Vietnam","2005","52","679719","0.8004180663238464","310867","0.7402392757791166","368852","0.8592936772402819","0.8427960265906108"
"VN","Vietnam","2005","53","525606","0.6189389117682625","238311","0.5674682808088252","287295","0.6692949394411493","0.8294992951495849"
"VN","Vietnam","2005","54","602960","0.7100288167178296","277065","0.6597496515993687","325895","0.7592191798993138","0.8501664646588625"
"VN","Vietnam","2005","55","556704","0.6555590460098226","247816","0.5901016716681976","308888","0.7195989322964121","0.8022843231203542"
"VN","Vietnam","2005","56","469116","0.5524178691511897","206287","0.4912124461028242","262829","0.6122978807092982","0.7848715324412451"
"VN","Vietnam","2005","57","441219","0.5195671429007298","201050","0.47874205494758665","240169","0.5595081582019923","0.8371188621345802"
"VN","Vietnam","2005","58","363072","0.42754342335043094","167177","0.3980833649339602","195895","0.4563655203251847","0.8534010566885322"
"VN","Vietnam","2005","59","358687","0.42237977010426586","163373","0.38902524617235545","195314","0.4550119974312418","0.8364633359615798"
"VN","Vietnam","2005","60","343346","0.4043146379607269","152431","0.36297005808363875","190915","0.4447638955199604","0.7984233821334101"
"VN","Vietnam","2005","61","300213","0.35352242462735467","130617","0.31102636653115606","169596","0.39509822499333835","0.7701655699426874"
"VN","Vietnam","2005","62","327841","0.38605638400820946","140855","0.3354051835346546","186986","0.4356107260702161","0.7532916902869734"
"VN","Vietnam","2005","63","304671","0.3587720406299553","125128","0.29795591072609606","179543","0.4182711892378297","0.6969249706198515"
"VN","Vietnam","2005","64","373633","0.4399797613054478","163097","0.3883680325082643","210536","0.49047383132383715","0.7746751149447125"
"VN","Vietnam","2005","65","350284","0.4124846325381256","151856","0.36160086295011545","198428","0.46226650739980985","0.7652952204326002"
"VN","Vietnam","2005","66","301789","0.3553782781087586","130424","0.3105667932080778","171365","0.3992193644070817","0.7610889038018265"
"VN","Vietnam","2005","67","332161","0.3911434950739867","138908","0.3307689697520983","193253","0.4502106021052243","0.7187883241139853"
"VN","Vietnam","2005","68","307364","0.3619432420420243","129663","0.30875469321397125","177701","0.41397998584601775","0.7296695010157512"
"VN","Vietnam","2005","69","295995","0.3485554259061861","121778","0.2899788608177428","174217","0.4058635077694311","0.6990018195698467"
"VN","Vietnam","2005","70","282490","0.3326523159656025","113312","0.26981954603442393","169178","0.3941244339956308","0.6697797585974535"
"VN","Vietnam","2005","71","281351","0.33131106145080613","115943","0.27608450672364104","165408","0.38534167786798107","0.7009515863803444"
"VN","Vietnam","2005","72","278268","0.32768060695641005","114123","0.2717507064749238","164145","0.3823993380830416","0.6952572420725578"
"VN","Vietnam","2005","73","240123","0.2827621227888009","96262","0.22921993381429784","143861","0.3351448486153368","0.6691320093701559"
"VN","Vietnam","2005","74","290300","0.3418491533322044","124807","0.2971915426602509","165493","0.38553969756847184","0.754152743620576"
"VN","Vietnam","2005","75","257924","0.3037240820670185","106774","0.2542512020640319","151150","0.35212562034330464","0.7064108501488587"
"VN","Vietnam","2005","76","214667","0.2527858498049063","84503","0.20121929803151412","130164","0.3032357211138995","0.6492040810055008"
"VN","Vietnam","2005","77","205550","0.2420499258265057","81469","0.19399471014436676","124081","0.2890644994893654","0.6565791700582684"
"VN","Vietnam","2005","78","173948","0.2048362952939383","65924","0.15697881736067992","108024","0.25165741324489016","0.610271791453751"
"VN","Vietnam","2005","79","171650","0.20213023482422623","62457","0.14872316600776633","109193","0.2543807665375221","0.5719872152976839"
"VN","Vietnam","2005","80","149630","0.17620009925283409","52923","0.1260207200894858","96707","0.2252928373571946","0.5472509745933594"
"VN","Vietnam","2005","81","125060","0.14726715506622623","41968","0.09993457628470687","83092","0.19357474062564253","0.505078707938189"
"VN","Vietnam","2005","82","118176","0.13916074937714978","39410","0.09384344384722403","78766","0.1834967026924296","0.5003427874971434"
"VN","Vietnam","2005","83","94115","0.1108271893415791","29592","0.0704647345934294","64523","0.150315589820781","0.4586271562078639"
"VN","Vietnam","2005","84","101165","0.11912907198364606","32610","0.0776512231377309","68555","0.15970871255464936","0.47567646415286996"
"VN","Vietnam","2005","85","79277","0.09335437591704156","24532","0.05841581741842424","54745","0.12753633533373612","0.4481139830121472"
"VN","Vietnam","2005","86","56356","0.0663632479682732","16190","0.03855177254216079","40166","0.09357246223426513","0.403077229497585"
"VN","Vietnam","2005","87","45690","0.05380326495262975","12808","0.03049852394811584","32882","0.07660333872397317","0.3895140198284776"
"VN","Vietnam","2005","88","36638","0.04314388315461696","9539","0.022714351962919814","27099","0.0631310101599948","0.35200560906306505"
"VN","Vietnam","2005","89","30724","0.03617972231132845","7429","0.01769000112512122","23295","0.054269046152148746","0.31890963726121485"
"VN","Vietnam","2005","90","24444","0.028784570113856024","5615","0.013370488129971147","18829","0.043864858124009816","0.2982102076583993"
"VN","Vietnam","2005","91","18956","0.022322054945109422","4146","0.009872492214935061","14810","0.03450202075609886","0.2799459824442944"
"VN","Vietnam","2005","92","14491","0.017064195938467013","2997","0.007136483156816299","11494","0.026776922793423377","0.2607447363842004"
"VN","Vietnam","2005","93","10501","0.012365683634658897","2057","0.0048981467646216645","8444","0.019671510011107275","0.2436049265750829"
"VN","Vietnam","2005","94","8332","0.009811529953716593","1568","0.003733735598894881","6764","0.015757708871995454","0.2318154937906564"
"VN","Vietnam","2005","95","5743","0.0067627960302681705","970","0.002309772660030634","4773","0.011119388593440908","0.20322648229624973"
"VN","Vietnam","2005","96","3445","0.004056735560556128","539","0.0012834716121201152","2906","0.006769944113249377","0.1854783207157605"
"VN","Vietnam","2005","97","2296","0.0027037053257001078","335","0.0007977049908353221","1961","0.004568430972498977","0.17083120856705764"
"VN","Vietnam","2005","98","1481","0.0017439841408370467","202","0.00048100420342905994","1279","0.0029796140815023927","0.15793588741204065"
"VN","Vietnam","2005","99","1044","0.0012293851742294912","132","0.0003143195784783956","912","0.0021246349040892746","0.14473684210526316"
"VN","Vietnam","2005","100+","1425","0.0016780401085028979","162","0.00038575584631439454","1263","0.002942339784939423","0.12826603325415678"
"VN","Vietnam","2006","TOTAL","86014941","100","42563414","100","43451527","100","0.9795608333856713"
"VN","Vietnam","2006","0","1570861","1.8262652764012244","812042","1.9078403814130136","758819","1.7463574985523522","1.070139255869977"
"VN","Vietnam","2006","1","1585876","1.8437215460044318","814317","1.91318534739718","771559","1.7756775268220146","1.0554176673462432"
"VN","Vietnam","2006","2","1552466","1.804879456930628","797322","1.8732566894187577","755144","1.7378997980899498","1.0558542476666701"
"VN","Vietnam","2006","3","1527998","1.7764332361746313","784833","1.843914588242381","743165","1.710331146705155","1.056068302463114"
"VN","Vietnam","2006","4","1535745","1.785439810974235","788879","1.8534204046696066","746866","1.7188486839599444","1.0562523933342796"
"VN","Vietnam","2006","5","1507708","1.7528443110831176","774526","1.8196989555396097","733182","1.6873561198436133","1.0563898186262075"
"VN","Vietnam","2006","6","1498775","1.7424589060637732","769961","1.8089737820373148","728814","1.677303538722586","1.0564574774908275"
"VN","Vietnam","2006","7","1486780","1.728513654389416","763812","1.794527102548682","722968","1.6638494660958636","1.0564948932732845"
"VN","Vietnam","2006","8","1511826","1.7576318514245102","776713","1.824837171191202","735113","1.691800152385899","1.056589939233832"
"VN","Vietnam","2006","9","1571164","1.8266175407828273","807258","1.8966006815148804","763906","1.758064797124391","1.0567504378811006"
"VN","Vietnam","2006","10","1626689","1.891170279358792","835866","1.9638133350863258","790823","1.8200119871506473","1.0569571193554057"
"VN","Vietnam","2006","11","1684453","1.9583260540747216","865631","2.033744285644004","818822","1.8844493083062421","1.0571662705691836"
"VN","Vietnam","2006","12","1740395","2.02336359214616","894465","2.10148791166047","845930","1.9468360686150339","1.0573747236769"
"VN","Vietnam","2006","13","1786665","2.077156572135532","918325","2.1575454450152893","868340","1.9984107808225011","1.0575638574751824"
"VN","Vietnam","2006","14","1818481","2.114145494792585","934767","2.19617486510833","883714","2.0337927364439916","1.057770953045895"
"VN","Vietnam","2006","15","1841394","2.140783890091839","946583","2.223935796127632","894811","2.0593315397178102","1.0578580281199046"
"VN","Vietnam","2006","16","1862292","2.1650796691239953","957206","2.2488938504791935","905086","2.08297857978616","1.0575856879898706"
"VN","Vietnam","2006","17","1859765","2.162141807433199","962113","2.260422530955811","897652","2.065869859993643","1.0718106794169677"
"VN","Vietnam","2006","18","1852513","2.153710714049086","951373","2.2351895926393497","901140","2.073897195833877","1.0557438355860356"
"VN","Vietnam","2006","19","1716608","1.9957090943072322","884296","2.0775965010701443","832312","1.915495397894762","1.0624573477253723"
"VN","Vietnam","2006","20","1777250","2.066210799354033","909515","2.136846917401879","867735","1.9970184246919562","1.048148340219076"
"VN","Vietnam","2006","21","1853181","2.1544873233128183","948637","2.2287615368447655","904544","2.081731212806399","1.048746108536456"
"VN","Vietnam","2006","22","1876825","2.181975570965049","958574","2.2521078783764854","918251","2.113276709469842","1.043912829934299"
"VN","Vietnam","2006","23","1807580","2.101472115175897","920869","2.163522409175166","886711","2.040690077474147","1.0385221340436737"
"VN","Vietnam","2006","24","1602684","1.863262337179305","813895","1.9121938855750622","788789","1.8153309088539051","1.0318285371626632"
"VN","Vietnam","2006","25","1542413","1.793191952546942","782396","1.83818901369143","760017","1.7491145938323411","1.0294453939846082"
"VN","Vietnam","2006","26","1552680","1.8051282509163147","789649","1.8552294700796321","763031","1.756051058919057","1.0348845590808238"
"VN","Vietnam","2006","27","1505724","1.7505377350662834","765948","1.799545496984805","739776","1.70253165095901","1.0353782766675317"
"VN","Vietnam","2006","28","1450637","1.6864942103488743","736760","1.730970170766847","713877","1.642927301496217","1.0320545416087086"
"VN","Vietnam","2006","29","1453138","1.6894018447329981","738260","1.7344943241630006","714878","1.6452310180031189","1.0327076787927452"
"VN","Vietnam","2006","30","1477275","1.7174632486232828","750253","1.762671105283049","727022","1.6731794028780622","1.0319536410177408"
"VN","Vietnam","2006","31","1375486","1.5991245055902554","704564","1.6553277422718018","670922","1.5440700162275078","1.0501429376291134"
"VN","Vietnam","2006","32","1363818","1.5855594204267371","695224","1.633384013791751","668594","1.5387123218937737","1.0398298518981623"
"VN","Vietnam","2006","33","1380929","1.6054524759832132","694714","1.6321858016370587","686215","1.579265557226562","1.0123853311279993"
"VN","Vietnam","2006","34","1314617","1.5283588929044316","649045","1.52488942733776","665572","1.5317574454863232","0.9751687270498158"
"VN","Vietnam","2006","35","1316893","1.5310049448269691","653900","1.5362959371633111","662993","1.5258220959645445","0.9862849230685693"
"VN","Vietnam","2006","36","1273513","1.4805718462330864","627153","1.4734555832386942","646360","1.487542658742465","0.970284361656043"
"VN","Vietnam","2006","37","1261364","1.466447555896132","619248","1.4548832948409636","642116","1.4777754530928222","0.9643864971438183"
"VN","Vietnam","2006","38","1159300","1.3477891009656102","585252","1.375011882270534","574048","1.321122730623483","1.0195175316349852"
"VN","Vietnam","2006","39","1176182","1.367415923705627","587004","1.3791280934372419","589178","1.355943140962572","0.9963101134122455"
"VN","Vietnam","2006","40","1193183","1.387181094503105","591445","1.3895619369254544","601738","1.3848489145157084","0.9828945487903373"
